Unnamed: 0,text,rating,category,product_name,product_id,sold,shop_id,product_url
4253,Bagus sesuai dengan harga dan gambarnya.Terimakasih,5,fashion,sepatu pria rebook terbaru murah berkualitas,406951717,293,3548497,https://www.tokopedia.com/samolshopmjk/sepatu-pria-rebook-terbaru-murah-berkualitas
4254,👍👍makasih barang udah sampe,3,fashion,sepatu pria rebook terbaru murah berkualitas,406951717,293,3548497,https://www.tokopedia.com/samolshopmjk/sepatu-pria-rebook-terbaru-murah-berkualitas
4255,Maaf hanya 3 bintang. Karna kesempurnaan hanya milik Allah.,3,fashion,sepatu pria rebook terbaru murah berkualitas,406951717,293,3548497,https://www.tokopedia.com/samolshopmjk/sepatu-pria-rebook-terbaru-murah-berkualitas
4256,Lem nya kurang rapih dan enteng banget,2,fashion,sepatu pria rebook terbaru murah berkualitas,406951717,293,3548497,https://www.tokopedia.com/samolshopmjk/sepatu-pria-rebook-terbaru-murah-berkualitas
4257,"😥😥 not good quality, not even close.",2,fashion,sepatu pria rebook terbaru murah berkualitas,406951717,293,3548497,https://www.tokopedia.com/samolshopmjk/sepatu-pria-rebook-terbaru-murah-berkualitas
4258,Sesuai deskripsi dan lem mulus rapih,4,fashion,sepatu pria rebook terbaru murah berkualitas,406951717,293,3548497,https://www.tokopedia.com/samolshopmjk/sepatu-pria-rebook-terbaru-murah-berkualitas
4259,"pengiriman cepat sekali. Respon fast. Mantap.. kualitas premium . Rapiii dan sesuai ukuran...
Seller ramah. Expedisi good. 
Recomen bngett.... Love222",5,fashion,sepatu pria rebook terbaru murah berkualitas,406951717,293,3548497,https://www.tokopedia.com/samolshopmjk/sepatu-pria-rebook-terbaru-murah-berkualitas
4260,"barang sesuai pesanan, pengiriman cepat, packing aman..",5,fashion,sepatu pria rebook terbaru murah berkualitas,406951717,293,3548497,https://www.tokopedia.com/samolshopmjk/sepatu-pria-rebook-terbaru-murah-berkualitas
4261,Sesuai gambar Dan lem rapi,5,fashion,sepatu pria rebook terbaru murah berkualitas,406951717,293,3548497,https://www.tokopedia.com/samolshopmjk/sepatu-pria-rebook-terbaru-murah-berkualitas
4262,"Barang sudah diterima sesuai produk
Terima kasih",5,fashion,sepatu pria rebook terbaru murah berkualitas,406951717,293,3548497,https://www.tokopedia.com/samolshopmjk/sepatu-pria-rebook-terbaru-murah-berkualitas
4263,Barang sesuai pengiriman cepat,4,fashion,sepatu pria rebook terbaru murah berkualitas,406951717,293,3548497,https://www.tokopedia.com/samolshopmjk/sepatu-pria-rebook-terbaru-murah-berkualitas
10440,"produk original, sesuai gambar, keren.",5,fashion,"BRODO - Sepatu Pria Epsilon Dark Choco BS - Cokelat, 39",395207677,6,2126488,https://www.tokopedia.com/brodo/brodo-sepatu-pria-epsilon-dark-choco-bs-cokelat-39
10441,"good quality, pengiriman cepat..",5,fashion,"BRODO - Sepatu Pria Epsilon Dark Choco BS - Cokelat, 39",395207677,6,2126488,https://www.tokopedia.com/brodo/brodo-sepatu-pria-epsilon-dark-choco-bs-cokelat-39
10442,Brng oke. Packing baik...............,5,fashion,"BRODO - Sepatu Pria Epsilon Dark Choco BS - Cokelat, 39",395207677,6,2126488,https://www.tokopedia.com/brodo/brodo-sepatu-pria-epsilon-dark-choco-bs-cokelat-39
10443,Bagus tapi kena aspal ud kegores,4,fashion,"BRODO - Sepatu Pria Epsilon E+ Vintage Brown Black Sole - Cokelat Muda, 39",395210803,3,2126488,https://www.tokopedia.com/brodo/brodo-sepatu-pria-epsilon-e-vintage-brown-black-sole-cokelat-muda-39
10444,Mantap sesuai pesanan.,5,fashion,"BRODO - Sepatu Pria Epsilon E+ Vintage Brown Black Sole - Cokelat Muda, 39",395210803,3,2126488,https://www.tokopedia.com/brodo/brodo-sepatu-pria-epsilon-e-vintage-brown-black-sole-cokelat-muda-39
10445,Josssssssss gandhosss endolll endolll takendol kendol lah pokoknya,5,fashion,BRODO - Celana Pria Stroll Indaco,356634946,1,2126488,https://www.tokopedia.com/brodo/brodo-celana-pria-stroll-indaco
10446,"Kereeen, gak nyesel bro",5,fashion,BRODO - Signore EZ Vintage Brown BS,356640973,3,2126488,https://www.tokopedia.com/brodo/brodo-signore-ez-vintage-brown-bs
10447,Mantul bro tidak salah dengan Brodo selalu memuaskan,5,fashion,BRODO - Sepatu Pria Ruki Vintage Brown,356646041,6,2126488,https://www.tokopedia.com/brodo/brodo-sepatu-pria-ruki-vintage-brown
10448,Cakep sendalnya kulit asli euy...,5,fashion,BRODO - Sepatu Pria Ruki Vintage Brown,356646041,6,2126488,https://www.tokopedia.com/brodo/brodo-sepatu-pria-ruki-vintage-brown
10449,"Mantaap, pengiriman cepat penjual juga ramah. Recomended dah",5,fashion,"BRODO - Sepatu Pria Raze Navy - , 40",424755659,54,2126488,https://www.tokopedia.com/brodo/brodo-sepatu-pria-raze-navy-40
10450,mantabssssssssssssss......................................................,5,fashion,"BRODO - Sepatu Pria Raze Navy - , 40",424755659,54,2126488,https://www.tokopedia.com/brodo/brodo-sepatu-pria-raze-navy-40
10451,"Barang diterima dengan baik, sesuai dengan request, pengiriman cepat, sekarang order besok sampai. mantul bro. terima kasih",5,fashion,"BRODO - Sepatu Pria Raze Navy - , 40",424755659,54,2126488,https://www.tokopedia.com/brodo/brodo-sepatu-pria-raze-navy-40
10452,"barang oke...packing oke....pengiriman cepat,puas bgt",5,fashion,"BRODO - Sepatu Pria Raze Navy - , 40",424755659,54,2126488,https://www.tokopedia.com/brodo/brodo-sepatu-pria-raze-navy-40
10453,Produk Brodo kualitas nya tidak perlu diragukan. Overall sangat baik. Biarkan bintang berbicara,5,fashion,"BRODO - Sepatu Pria Raze Navy - , 40",424755659,54,2126488,https://www.tokopedia.com/brodo/brodo-sepatu-pria-raze-navy-40
10454,"Barang sesuai spek nyampe dgn aman, packing rapih",5,fashion,"BRODO - Sepatu Pria Raze Navy - , 40",424755659,54,2126488,https://www.tokopedia.com/brodo/brodo-sepatu-pria-raze-navy-40
10455,Produk Ok cuma kekurangan nya pas mau masuki aja kaki ke sepatu agak perlu perjuangan...thank u,5,fashion,"BRODO - Sepatu Pria Raze Navy - , 40",424755659,54,2126488,https://www.tokopedia.com/brodo/brodo-sepatu-pria-raze-navy-40
10456,"Alhamdulilah sudah diterima dengan baik, pakingnya rapi dan aman, barang sesuai dengan deskripsi, kiriman jg tepat waktu. Paking dobel jaminan aman dan barangnya mantap, overall puas dan semoga selalu tingkatkan kualitas dan kenyamanan",5,fashion,"BRODO - Sepatu Pria Raze Navy - , 40",424755659,54,2126488,https://www.tokopedia.com/brodo/brodo-sepatu-pria-raze-navy-40
10457,Okeeeee siiiippppppppppppp,5,fashion,"BRODO - Sepatu Pria Raze Navy - , 40",424755659,54,2126488,https://www.tokopedia.com/brodo/brodo-sepatu-pria-raze-navy-40
10458,"Biasa saja, lubang kaki stidak bisa dibuka lebih lebar lagi",4,fashion,"BRODO - Sepatu Pria Raze Navy - , 40",424755659,54,2126488,https://www.tokopedia.com/brodo/brodo-sepatu-pria-raze-navy-40
10459,"Proses pengiriman cepat, seller juga responsif, brodo tipe raze ini nyaman dipake. Mantap",5,fashion,"BRODO - Sepatu Pria Raze Navy - , 40",424755659,54,2126488,https://www.tokopedia.com/brodo/brodo-sepatu-pria-raze-navy-40
10460,"Barang mantap abis, packing rapi, trima kasih",5,fashion,"BRODO - Sepatu Pria Raze Navy - , 40",424755659,54,2126488,https://www.tokopedia.com/brodo/brodo-sepatu-pria-raze-navy-40
10461,"Barang bagus... sesuai deskripsi...
packing aman dan rapi seperti dapat dilihat di foto-foto ulasan...

Terimakasih Brodo...
Seller ramah dan responsif...
Sukses terus produk indonesia berkualitas...

recomended...",5,fashion,"BRODO - Sepatu Pria Raze Navy - , 40",424755659,54,2126488,https://www.tokopedia.com/brodo/brodo-sepatu-pria-raze-navy-40
10462,"Mantap... barang sdh sampai, warna sesuai, pengiriman cepat, dpt harga murah meriah pas flash sale lg, hehe..
Nuhun ya Bro..",5,fashion,"BRODO - Sepatu Pria Raze Navy - , 40",424755659,54,2126488,https://www.tokopedia.com/brodo/brodo-sepatu-pria-raze-navy-40
10463,"barang ok, sesuai sama gambar, tiba tepat waktu, pelayanan mantap. keren",5,fashion,"BRODO - Sepatu Pria Raze Navy - , 40",424755659,54,2126488,https://www.tokopedia.com/brodo/brodo-sepatu-pria-raze-navy-40
10464,"Fast respon. Best toko deh 
Thanks yah gan",5,fashion,"BRODO - Sepatu Pria Raze Navy - , 40",424755659,54,2126488,https://www.tokopedia.com/brodo/brodo-sepatu-pria-raze-navy-40
10465,"Barang sesuai, terimakasih sellerrrrrrrrrrrrrrrerreeeeeeeeee",4,fashion,BRODO - Sepatu Pria Raze E+ Maroon,356647710,7,2126488,https://www.tokopedia.com/brodo/brodo-sepatu-pria-raze-e-maroon
10466,"Packaging rapi, pengiriman cepat sesuai jadwal dan barang dterima dengan baik .. semoga barang awet sesuai dengan harga juga kualitasnya",5,fashion,BRODO - Sepatu Pria Raze E+ Maroon,356647710,7,2126488,https://www.tokopedia.com/brodo/brodo-sepatu-pria-raze-e-maroon
10467,Pas ukurannya kualitas unggulan,5,fashion,BRODO - Sepatu Pria Ponte E+ Brown,356650935,6,2126488,https://www.tokopedia.com/brodo/brodo-sepatu-pria-ponte-e-brown
10468,Barang sudah sampai terimakasih,5,fashion,BRODO - Sepatu Pria Navante E+ Full Black,356652717,3,2126488,https://www.tokopedia.com/brodo/brodo-sepatu-pria-navante-e-full-black
10469,Recommend bgt ini brodo.. warna sesuai yg ada di catatan.. produk nya bagus.. di packing jga rapi bgt aman no cacat.. sewaktu chat jga admin nya baik bgt.. the best loh..,5,fashion,BRODO - Gentlemen Notebook Tan,356663256,7,2126488,https://www.tokopedia.com/brodo/brodo-gentlemen-notebook-tan
10470,"Produk bagus.
Mungkin kalau harga bisa lebih murah, Saya akan kasih bintang 5.",4,fashion,Eiger Cool Max Triangle Bandana,471768867,6,3824760,https://www.tokopedia.com/eigerindostore/eiger-cool-max-triangle-bandana
10471,Kualitas cukup baik sesuai dgn harga,4,fashion,Eiger 1989 Seaside Wallet - Blue,471768871,7,3824760,https://www.tokopedia.com/eigerindostore/eiger-1989-seaside-wallet-blue
10472,"Pengiriman cepat, sesuai deskripsi",5,fashion,Eiger 1989 Seaside Wallet - Blue,471768871,7,3824760,https://www.tokopedia.com/eigerindostore/eiger-1989-seaside-wallet-blue
10473,Terima kasih..barangnya bagus,5,fashion,Eiger Lines In The Sand Bandana,471768925,21,3824760,https://www.tokopedia.com/eigerindostore/eiger-lines-in-the-sand-bandana
10474,"respon cepat, barang sesuai deskripsi",5,fashion,Eiger Lines In The Sand Bandana,471768925,21,3824760,https://www.tokopedia.com/eigerindostore/eiger-lines-in-the-sand-bandana
10475,"Bahan kainnya tipis dan gak panas motifnya juga keren, tapi bagian disisi atas dan bawah kurang rapi seperti hanya dipotong dengan gunting.",5,fashion,Eiger Lines In The Sand Bandana,471768925,21,3824760,https://www.tokopedia.com/eigerindostore/eiger-lines-in-the-sand-bandana
10476,Mantep lah sesuai harga,5,fashion,Ballerina Flat Shoes Tan &#40;07955206&#41;,189835777,19,1406327,https://www.tokopedia.com/ramayana/ballerina-flat-shoes-tan-07955206
10477,"Terima kasih yaaa, order apa yg dikirim apa. Padahal sdh diskusi produk ready dan notes di invoice lengkap. :)",2,fashion,Ballerina Flat Shoes Tan &#40;07955206&#41;,189835777,19,1406327,https://www.tokopedia.com/ramayana/ballerina-flat-shoes-tan-07955206
10478,"Puas banget dapet harga pas lagi diskon,, sepatunya bagus",5,fashion,Ballerina Flat Shoes Tan &#40;07955206&#41;,189835777,19,1406327,https://www.tokopedia.com/ramayana/ballerina-flat-shoes-tan-07955206
10479,Terimakasih barang sudah sampai..,4,fashion,Ballerina Flat Shoes Tan &#40;07955206&#41;,189835777,19,1406327,https://www.tokopedia.com/ramayana/ballerina-flat-shoes-tan-07955206
10480,"Barang sdh sampai, seller kooperatif walau bbrp kali perubahan warna, walau pengiriman lama tp kami puas. Terima kasih",4,fashion,Ballerina Flat Shoes Tan &#40;07955206&#41;,189835777,19,1406327,https://www.tokopedia.com/ramayana/ballerina-flat-shoes-tan-07955206
10481,"Lem&#39;y kurang rapi, untung beli pas diskon jd gpp lah. Pengiriman cepat. Mksh kak 😆",4,fashion,Ballerina Flat Shoes Tan &#40;07955206&#41;,189835777,19,1406327,https://www.tokopedia.com/ramayana/ballerina-flat-shoes-tan-07955206
10482,Sepatunya bagusss....,5,fashion,Ballerina Flat Shoes Tan &#40;07955206&#41;,189835777,19,1406327,https://www.tokopedia.com/ramayana/ballerina-flat-shoes-tan-07955206
10483,baguuuussss biarkan bulan yang bicara..thanks seller,5,fashion,Ballerina Flat Shoes Tan &#40;07955206&#41;,189835777,19,1406327,https://www.tokopedia.com/ramayana/ballerina-flat-shoes-tan-07955206
10484,barang sudah sampai ... Maav baru bisa ngasih kabar ??,4,fashion,Sepatu Slip On Wahai Grid Star &#40;07922520&#41;,184176243,4,1406327,https://www.tokopedia.com/ramayana/sepatu-slip-on-wahai-grid-star-07922520
10485,"Sesuai pesanan, packing rapi, bahan adem, seller responsive bingitttsss 😚
Recommended seller !!!",5,fashion,"Ramayana - GT Celana Dalem Wanita Maxi Katun Spandex isi 3 &#40;07972574&#41; - Random Warna, L",310374798,77,1406327,https://www.tokopedia.com/ramayana/ramayana-gt-celana-dalem-wanita-maxi-katun-spandex-isi-3-07972574-random-warna-l
10486,"Brg sdh diterima, ttp bukan warna yg saya inginkan di gambar pertama.
Walaupun di keterangan disebutkan bhw akan di kirim random, ttp bila gbr warna pertama mmg tdk ada dlm stock (kosong) sehrsnya jgn di tampilkan saat promosi barang. Shg pembeli tdk berharap, krn klu saya bc ulasan, ada jg yg menerima brg tdk sesuai warna gbr yg diinginkan.",4,fashion,"Ramayana - GT Celana Dalem Wanita Maxi Katun Spandex isi 3 &#40;07972574&#41; - Random Warna, L",310374798,77,1406327,https://www.tokopedia.com/ramayana/ramayana-gt-celana-dalem-wanita-maxi-katun-spandex-isi-3-07972574-random-warna-l
10487,Thanks bagusssss istri suka,5,fashion,"Ramayana - GT Celana Dalem Wanita Maxi Katun Spandex isi 3 &#40;07972574&#41; - Random Warna, L",310374798,77,1406327,https://www.tokopedia.com/ramayana/ramayana-gt-celana-dalem-wanita-maxi-katun-spandex-isi-3-07972574-random-warna-l
10488,Sedang muraaaaahhh....barang bagus iniii,5,fashion,"Ramayana - GT Celana Dalem Wanita Maxi Katun Spandex isi 3 &#40;07972574&#41; - Random Warna, L",310374798,77,1406327,https://www.tokopedia.com/ramayana/ramayana-gt-celana-dalem-wanita-maxi-katun-spandex-isi-3-07972574-random-warna-l
10489,"Fast delivery, good quality, tidak mengecewakan dan sesuai deskripsi yg dijual",5,fashion,"Ramayana - GT Celana Dalem Wanita Maxi Katun Spandex isi 3 &#40;07972574&#41; - Random Warna, L",310374798,77,1406327,https://www.tokopedia.com/ramayana/ramayana-gt-celana-dalem-wanita-maxi-katun-spandex-isi-3-07972574-random-warna-l
10490,"fast response,interactiv.....good seller",5,fashion,"Ramayana - GT Celana Dalem Wanita Maxi Katun Spandex isi 3 &#40;07972574&#41; - Random Warna, L",310374798,77,1406327,https://www.tokopedia.com/ramayana/ramayana-gt-celana-dalem-wanita-maxi-katun-spandex-isi-3-07972574-random-warna-l
10491,Produk baik.recomended,5,fashion,"Ramayana - GT Celana Dalem Wanita Maxi Katun Spandex isi 3 &#40;07972574&#41; - Random Warna, L",310374798,77,1406327,https://www.tokopedia.com/ramayana/ramayana-gt-celana-dalem-wanita-maxi-katun-spandex-isi-3-07972574-random-warna-l
10492,Packaging mantaps.. respon cepat.,4,fashion,"Ramayana - GT Celana Dalem Wanita Maxi Katun Spandex isi 3 &#40;07972574&#41; - Random Warna, L",310374798,77,1406327,https://www.tokopedia.com/ramayana/ramayana-gt-celana-dalem-wanita-maxi-katun-spandex-isi-3-07972574-random-warna-l
10493,Barang bagus &amp; sesuai dgn yg diharapkan.😉,5,fashion,"Ramayana - GT Celana Dalem Wanita Maxi Katun Spandex isi 3 &#40;07972574&#41; - Random Warna, L",310374798,77,1406327,https://www.tokopedia.com/ramayana/ramayana-gt-celana-dalem-wanita-maxi-katun-spandex-isi-3-07972574-random-warna-l
10494,"ternyata pilihan warna yang diberikan berbeda dengan yang ada di foto, mungkin baiknya seluruh pilihan warna ditampilkan pada foto produk ini.",3,fashion,"Ramayana - GT Celana Dalem Wanita Maxi Katun Spandex isi 3 &#40;07972574&#41; - Random Warna, L",310374798,77,1406327,https://www.tokopedia.com/ramayana/ramayana-gt-celana-dalem-wanita-maxi-katun-spandex-isi-3-07972574-random-warna-l
10495,Ok sip..................,4,fashion,"Ramayana - GT Celana Dalem Wanita Maxi Katun Spandex isi 3 &#40;07972574&#41; - Random Warna, L",310374798,77,1406327,https://www.tokopedia.com/ramayana/ramayana-gt-celana-dalem-wanita-maxi-katun-spandex-isi-3-07972574-random-warna-l
10496,"Barang nya sesuai harga,, 
Ukuran harus di up 2x.. 
Diup 1x masih Ngepres..",5,fashion,"Ramayana - Chelyne - Bra Menyusui Kancing Depan Katun &#40;07972694&#41; - Merah Muda, 42",309757587,176,1406327,https://www.tokopedia.com/ramayana/ramayana-chelyne-bra-menyusui-kancing-depan-katun-07972694-merah-muda-42
10497,Ukuran 42 nya ternyata kecil ngga sesuai deskripsi,3,fashion,"Ramayana - Chelyne - Bra Menyusui Kancing Depan Katun &#40;07972694&#41; - Merah Muda, 42",309757587,176,1406327,https://www.tokopedia.com/ramayana/ramayana-chelyne-bra-menyusui-kancing-depan-katun-07972694-merah-muda-42
10498,"Nyaman di pakai, ga bikin dada sesak, but just make sure u choose 1 size bigger than ur before pregnancy size.. 😊",5,fashion,"Ramayana - Chelyne - Bra Menyusui Kancing Depan Katun &#40;07972694&#41; - Merah Muda, 42",309757587,176,1406327,https://www.tokopedia.com/ramayana/ramayana-chelyne-bra-menyusui-kancing-depan-katun-07972694-merah-muda-42
10499,okkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,5,fashion,"Ramayana - Chelyne - Bra Menyusui Kancing Depan Katun &#40;07972694&#41; - Merah Muda, 42",309757587,176,1406327,https://www.tokopedia.com/ramayana/ramayana-chelyne-bra-menyusui-kancing-depan-katun-07972694-merah-muda-42
10500,Lumayan lah barang bagus,5,fashion,"Ramayana - Chelyne - Bra Menyusui Kancing Depan Katun &#40;07972694&#41; - Merah Muda, 42",309757587,176,1406327,https://www.tokopedia.com/ramayana/ramayana-chelyne-bra-menyusui-kancing-depan-katun-07972694-merah-muda-42
10501,Siiiiiiiiippppppppp....,5,fashion,"Ramayana - Chelyne - Bra Menyusui Kancing Depan Katun &#40;07972694&#41; - Merah Muda, 42",309757587,176,1406327,https://www.tokopedia.com/ramayana/ramayana-chelyne-bra-menyusui-kancing-depan-katun-07972694-merah-muda-42
10502,bahannya bagus sama modelnya.... sesuai harganya...,5,fashion,"Ramayana - Chelyne - Bra Menyusui Kancing Depan Katun &#40;07972694&#41; - Merah Muda, 42",309757587,176,1406327,https://www.tokopedia.com/ramayana/ramayana-chelyne-bra-menyusui-kancing-depan-katun-07972694-merah-muda-42
10503,Kualitas sesuai hargaaaa,3,fashion,"Ramayana - Chelyne - Bra Menyusui Kancing Depan Katun &#40;07972694&#41; - Merah Muda, 42",309757587,176,1406327,https://www.tokopedia.com/ramayana/ramayana-chelyne-bra-menyusui-kancing-depan-katun-07972694-merah-muda-42
10504,bagussssssss........,5,fashion,"Ramayana - Chelyne - Bra Menyusui Kancing Depan Katun &#40;07972694&#41; - Merah Muda, 42",309757587,176,1406327,https://www.tokopedia.com/ramayana/ramayana-chelyne-bra-menyusui-kancing-depan-katun-07972694-merah-muda-42
